4,4.355,33
4,4.355,55
2,4.353,54
4,4.351,72
15,4.351,67
6,4.35,43
6,4.35,61
7,4.348,36
3,4.346,53
9,4.346,55
7,4.344,42
4,4.334,24
3,4.33,65
3,4.328,34
4,4.326,22
4,4.325,46
6,4.324,52
13,4.321,70
7,4.32,48
6,4.319,29
17,4.317,63
28,4.316,57
15,4.316,56
12,4.316,38
11,4.314,28
11,4.31,65
7,4.308,60
3,4.307,51
2,4.306,46
13,4.305,25
12,4.303,63
2,4.303,59
2,4.303,51
3,4.303,69
2,4.302,39
2,4.302,69
8,4.302,41
2,4.302,37
18,4.301,29
2,4.301,69
2,4.301,65
2,4.301,63
7,4.299,60
4,4.29,50
27,4.29,43
5,4.281,
14,4.278,55
23,4.277,53
5,4.273,65
19,4.272,12
11,4.271,60
7,4.27,33
20,4.248,70
17,4.247,58
6,4.244,35
5,4.243,64
5,4.242,24
6,4.241,53
7,4.241,65
11,4.24,22
20,4.238,69
7,4.229,68
15,4.216,69
10,4.213,70
6,4.212,68
4,4.211,47
8,4.206,48
4,4.199,24
14,4.197,69
5,4.195,71
7,4.187,17
4,4.185,50
12,4.181,67
4,4.177,43
4,4.175,28
18,4.175,73
23,4.174,26
5,4.172,64
5,4.17,
4,4.169,55
15,4.169,70
18,4.168,53
7,4.167,55
6,4.164,52
5,4.164,33
11,4.164,58
5,4.161,51
5,4.159,43
5,4.158,74
15,4.156,38
4,4.154,
9,4.153,70
3,4.152,46
6,4.152,19
6,4.15,44
4,4.149,20
3,4.148,61
4,4.146,57
12,4.145,26
8,4.142,66
4,4.14,28
6,4.136,40
10,4.132,
4,4.132,29
14,4.127,65
6,4.127,69
16,4.126,60
5,4.123,20
6,4.12,28
16,4.117,72
4,4.116,28
7,4.116,26
13,4.115,42
9,4.115,68
7,4.114,21
4,4.112,28
6,4.112,63
10,4.109,67
4,4.105,51
6,4.105,18
6,4.103,60
4,4.101,76
15,4.101,41
3,4.1,58
3,4.099,60
13,4.098,55
3,4.097,44
4,4.096,
3,4.096,61
3,4.096,32
4,4.096,45
6,4.095,65
3,4.094,39
5,4.094,52
5,4.094,65
4,4.09,59
4,4.088,22
7,4.088,63
4,4.088,51
3,4.082,29
8,4.081,68
4,4.081,55
6,4.08,30
4,4.079,53
4,4.077,
5,4.076,50
12,4.073,58
3,4.072,51
4,4.072,23
4,4.072,56
4,4.071,68
4,4.07,61
5,4.069,48
4,4.068,28
11,4.066,15
8,4.065,35
6,4.062,69
14,4.062,61
9,4.062,67
5,4.061,49
5,4.06,63
4,4.058,66
5,4.057,65
3,4.053,15
4,4.052,59
2,4.052,56
2,4.05,62
4,4.049,67
3,4.049,65
5,4.048,50
3,4.048,70
5,4.046,49
10,4.046,44
23,4.046,41
4,4.046,39
3,4.045,76
4,4.045,63
19,4.045,47
18,4.043,52
10,4.042,40
18,4.04,58
5,4.039,59
4,4.037,62
3,4.032,66
3,4.032,56
5,4.03,55
12,4.026,62
9,4.025,67
7,4.024,70
3,4.024,66
3,4.024,45
5,4.023,27
4,4.022,71
3,4.02,57
3,4.02,57
11,4.019,73
4,4.018,49
3,4.018,56
7,4.017,20
10,4.017,66
4,4.016,41
5,4.015,60
3,4.015,33
7,4.013,40
4,4.012,56
4,4.011,73
3,4.011,42
6,4.011,37
4,4.009,66
6,4.008,27
3,4.008,47
4,4.006,70
6,4.004,69
4,4.003,30
4,4.002,62
14,4.001,44
3,4.001,59
3,4.001,61
3,4.001,56
9,4.001,13
2,4,70
1,4,54
2,3.999,52
4,3.999,54
1,3.999,75
3,3.999,57
2,3.999,36
3,3.998,73
2,3.998,37
4,3.998,47
2,3.998,72
3,3.998,48
4,3.997,62
2,3.997,47
2,3.997,47
4,3.997,68
3,3.997,64
2,3.997,57
3,3.997,33
2,3.996,70
3,3.996,41
6,3.993,60
4,3.992,62
6,3.991,47
5,3.991,57
4,3.99,28
8,3.989,73
3,3.988,33
3,3.987,31
8,3.987,66
10,3.986,76
3,3.984,71
3,3.983,65
6,3.982,48
13,3.981,58
5,3.98,66
2,3.978,77
4,3.978,56
3,3.976,46
4,3.976,55
4,3.976,50
4,3.974,
3,3.972,40
3,3.972,56
6,3.971,18
2,3.971,59
4,3.966,63
11,3.966,39
6,3.966,68
3,3.965,45
5,3.965,63
2,3.964,53
7,3.963,74
4,3.963,57
2,3.963,28
13,3.963,34
2,3.961,58
5,3.96,75
3,3.96,70
14,3.958,57
5,3.958,69
4,3.958,79
4,3.957,56
2,3.954,67
3,3.954,70
3,3.953,40
11,3.952,35
5,3.951,56
4,3.951,55
3,3.951,41
1,3.95,62
3,3.95,55
2,3.949,20
3,3.949,55
2,3.949,43
4,3.946,
6,3.944,60
6,3.941,27
2,3.941,64
3,3.94,65
4,3.937,49
3,3.937,71
14,3.937,72
2,3.936,71
12,3.935,24
3,3.934,59
7,3.934,64
7,3.934,45
15,3.933,61
3,3.932,49
2,3.931,22
6,3.929,62
6,3.929,42
5,3.929,47
5,3.929,62
5,3.928,66
3,3.924,74
4,3.923,62
8,3.923,
2,3.922,34
2,3.92,69
8,3.918,41
2,3.916,64
5,3.914,
2,3.914,
3,3.913,60
8,3.913,56
3,3.912,66
11,3.912,36
4,3.912,66
2,3.912,43
6,3.911,71
4,3.911,56
2,3.911,51
5,3.911,29
5,3.91,65
2,3.91,52
17,3.909,67
10,3.908,70
4,3.908,68
6,3.908,39
4,3.907,59
2,3.907,62
2,3.907,46
2,3.906,48
1,3.905,35
2,3.904,65
2,3.903,41
3,3.903,70
2,3.903,55
2,3.903,67
4,3.902,66
3,3.902,60
5,3.901,41
2,3.9,42
2,3.9,64
4,3.9,60
2,3.9,37
2,3.9,55
2,3.9,58
2,3.9,62
2,3.9,30
3,3.899,78
2,3.898,
27,3.897,67
2,3.893,62
18,3.892,64
5,3.892,66
2,3.891,71
5,3.889,31
2,3.889,
2,3.889,65
6,3.888,38
7,3.888,45
2,3.888,58
2,3.888,63
2,3.887,32
4,3.887,70
5,3.886,61
5,3.885,62
20,3.885,70
12,3.884,
4,3.883,50
3,3.88,58
4,3.88,33
3,3.878,66
9,3.877,57
14,3.877,15
4,3.875,33
3,3.874,71
4,3.874,48
5,3.874,43
3,3.874,72
2,3.871,56
4,3.871,59
4,3.869,66
2,3.868,67
4,3.868,
16,3.866,72
3,3.865,
2,3.863,58
6,3.861,59
5,3.859,64
4,3.858,27
3,3.858,55
3,3.856,69
2,3.855,
12,3.854,
3,3.854,69
2,3.853,75
2,3.853,76
3,3.852,75
2,3.852,59
3,3.851,68
2,3.851,31
2,3.851,67
5,3.851,70
2,3.851,66
5,3.849,
10,3.847,70
18,3.846,65
4,3.845,22
6,3.842,61
5,3.841,64
14,3.84,
6,3.839,59
4,3.837,68
13,3.837,56
8,3.824,76
5,3.822,53
8,3.821,54
15,3.821,80
8,3.82,33
2,3.818,
4,3.817,70
6,3.817,
6,3.816,53
3,3.814,42
3,3.814,70
3,3.814,75
4,3.812,33
19,3.811,74
6,3.811,43
2,3.811,75
4,3.811,85
5,3.81,67
6,3.81,
9,3.81,73
3,3.809,62
4,3.809,60
10,3.808,54
3,3.807,62
2,3.807,65
3,3.807,68
3,3.806,41
4,3.805,67
3,3.803,61
7,3.803,64
2,3.803,68
4,3.802,54
3,3.802,51
2,3.802,64
2,3.802,43
3,3.801,56
2,3.801,49
2,3.801,70
8,3.8,
4,3.799,46
7,3.799,34
9,3.799,33
6,3.796,64
7,3.795,65
5,3.794,44
6,3.793,55
3,3.793,66
9,3.791,57
3,3.79,61
8,3.784,73
8,3.783,62
6,3.782,51
8,3.78,66
7,3.779,58
15,3.775,53
17,3.773,58
9,3.771,48
14,3.765,80
10,3.762,
9,3.762,78
9,3.759,72
7,3.758,68
7,3.757,67
5,3.754,76
5,3.753,58
7,3.753,61
4,3.752,66
5,3.75,
5,3.749,47
4,3.747,53
6,3.747,55
4,3.746,62
12,3.744,40
11,3.742,65
5,3.741,
4,3.741,57
4,3.741,59
3,3.741,32
11,3.74,41
37,3.736,76
7,3.732,66
7,3.732,64
8,3.731,58
5,3.727,38
11,3.725,63
5,3.72,
14,3.72,78
6,3.719,46
19,3.718,73
9,3.718,67
7,3.717,32
4,3.715,70
9,3.714,62
10,3.713,70
6,3.713,38
22,3.711,
5,3.71,
6,3.708,61
8,3.707,79
4,3.705,63
5,3.704,61
6,3.7,59
6,3.7,
7,3.7,
4,3.699,35
4,3.698,48
3,3.698,
4,3.697,45
4,3.695,38
10,3.694,54
4,3.694,53
14,3.691,68
5,3.691,48
5,3.689,43
15,3.689,78
5,3.687,
3,3.684,
5,3.683,61
4,3.683,74
5,3.681,55
4,3.681,38
5,3.676,67
5,3.675,55
7,3.673,62
12,3.672,67
5,3.672,57
5,3.67,
4,3.669,23
4,3.669,
4,3.668,27
4,3.667,82
21,3.663,71
7,3.661,76
6,3.66,55
8,3.656,65
10,3.655,79
