4,3.578,60
8,3.576,56
7,3.575,57
4,3.569,
9,3.562,58
5,3.557,
4,3.557,51
3,3.55,
3,3.55,62
19,3.55,73
2,3.549,69
3,3.549,45
4,3.548,
3,3.548,70
11,3.544,59
9,3.541,74
11,3.541,57
5,3.54,63
3,3.538,
8,3.533,61
4,3.532,
3,3.527,21
3,3.517,
3,3.514,27
6,3.513,72
13,3.51,56
17,3.509,59
3,3.509,39
3,3.508,61
21,3.508,13
3,3.503,53
3,3.503,65
3,3.502,84
5,3.502,61
5,3.501,73
5,3.5,
2,3.5,57
2,3.5,68
2,3.5,45
2,3.499,55
2,3.499,68
3,3.499,50
3,3.499,72
4,3.498,
2,3.498,46
2,3.497,56
3,3.497,
2,3.496,67
5,3.496,77
3,3.494,53
1,3.493,
4,3.493,16
3,3.488,
32,3.488,60
5,3.488,65
2,3.488,53
7,3.487,74
5,3.487,74
3,3.487,
9,3.485,65
2,3.484,72
5,3.48,80
3,3.478,
6,3.476,47
3,3.474,79
4,3.473,57
4,3.473,50
4,3.473,62
3,3.47,64
10,3.469,65
10,3.466,49
4,3.464,
3,3.463,54
6,3.462,56
3,3.461,
3,3.459,
4,3.459,52
3,3.459,
3,3.455,
1,3.45,
1,3.45,
2,3.45,
3,3.45,65
2,3.45,60
2,3.449,67
2,3.448,71
3,3.444,
3,3.443,56
2,3.441,
4,3.439,59
3,3.439,
2,3.438,
2,3.437,
2,3.432,59
3,3.429,
3,3.428,66
2,3.428,49
2,3.425,47
2,3.422,51
2,3.419,52
3,3.416,62
2,3.416,
4,3.415,71
3,3.415,66
4,3.415,
4,3.414,
2,3.412,
2,3.412,57
2,3.41,
3,3.408,62
2,3.403,
3,3.402,66
3,3.402,58
5,3.401,
2,3.4,
7,3.396,
2,3.395,
2,3.391,47
2,3.389,68
6,3.382,53
4,3.381,76
2,3.378,32
5,3.375,66
6,3.374,
4,3.371,66
4,3.365,57
7,3.354,61
2,3.352,52
6,3.351,
3,3.351,
4,3.347,60
4,3.336,54
4,3.331,
4,3.328,
4,3.327,37
22,3.313,73
6,3.291,
9,3.291,
4,3.289,14
3,3.27,
8,3.267,34
9,3.26,71
4,3.253,57
3,3.249,37
8,3.248,52
12,3.238,65
8,3.231,58
10,3.222,65
6,3.222,53
8,3.211,50
16,3.208,67
12,3.205,51
4,3.2,70
4,3.199,
5,3.198,16
9,3.194,68
6,3.191,58
5,3.188,51
9,3.184,64
3,3.165,61
11,3.16,55
5,3.156,11
6,3.156,
6,3.156,56
3,3.153,59
3,3.149,52
17,3.149,70
7,3.14,68
5,3.138,65
4,3.132,64
4,3.129,
2,3.128,
8,3.127,57
4,3.122,19
4,3.107,49
5,3.106,69
3,3.1,20
3,3.1,57
3,3.099,60
3,3.098,68
3,3.098,57
3,3.097,70
2,3.097,52
6,3.097,
4,3.096,70
4,3.092,70
3,3.092,56
4,3.092,56
13,3.071,60
3,3.071,49
6,3.068,54
3,3.067,64
12,3.064,52
5,3.059,47
5,3.059,62
3,3.047,70
5,3.038,57
11,3.038,
9,3.036,68
5,3.031,
3,3.027,55
3,3.024,43
4,3.021,76
4,3.02,55
5,3.015,
4,3.014,55
4,3.012,64
4,3.006,47
7,3.003,76
3,3.002,74
2,3,63
2,3,55
1,3,64
4,3,63
3,3,71
3,3,60
2,2.999,62
2,2.999,
2,2.998,61
2,2.998,66
2,2.998,55
2,2.997,66
3,2.996,57
2,2.991,65
4,2.989,69
4,2.988,55
2,2.985,58
4,2.974,63
2,2.972,57
