6,4.363,56
10,4.363,28
36,4.363,51
16,4.363,47
35,4.362,32
4,4.355,56
50,4.354,60
25,4.352,57
9,4.351,54
2,4.35,59
36,4.349,35
32,4.349,58
28,4.348,32
8,4.346,55
18,4.345,58
63,4.345,48
10,4.344,49
9,4.339,62
10,4.337,
40,4.336,68
62,4.333,67
65,4.332,70
13,4.332,55
19,4.331,50
22,4.328,34
33,4.327,65
45,4.324,72
3,4.324,31
28,4.324,53
7,4.32,62
24,4.319,56
3,4.318,58
108,4.318,40
44,4.317,58
18,4.316,56
5,4.316,52
6,4.315,58
44,4.314,65
11,4.314,63
7,4.313,38
35,4.312,63
27,4.311,54
13,4.306,37
22,4.306,29
26,4.306,46
15,4.304,64
44,4.304,69
4,4.303,49
37,4.303,61
4,4.302,54
51,4.302,65
6,4.302,
24,4.302,39
5,4.301,62
7,4.301,34
5,4.301,38
5,4.301,58
15,4.3,55
4,4.3,26
38,4.297,58
15,4.296,60
55,4.294,57
14,4.294,57
7,4.293,59
32,4.293,71
35,4.292,62
4,4.292,40
80,4.292,58
8,4.291,64
28,4.289,54
22,4.288,60
19,4.288,37
23,4.287,63
13,4.287,59
10,4.287,63
28,4.285,57
45,4.285,45
22,4.285,44
33,4.284,56
7,4.284,65
4,4.282,45
13,4.281,66
25,4.279,71
24,4.277,56
22,4.277,61
20,4.273,26
93,4.272,60
35,4.27,63
9,4.266,70
19,4.265,56
57,4.264,56
41,4.261,57
8,4.26,15
20,4.259,47
17,4.259,33
27,4.256,62
37,4.255,62
14,4.253,56
6,4.252,
6,4.252,
28,4.252,58
26,4.252,52
39,4.252,51
42,4.25,65
42,4.25,62
42,4.25,60
36,4.248,56
17,4.248,72
35,4.244,48
11,4.243,62
44,4.242,53
23,4.242,62
29,4.241,61
15,4.24,59
15,4.236,52
43,4.234,47
12,4.234,59
19,4.234,46
11,4.231,56
22,4.228,62
5,4.226,45
23,4.225,63
16,4.224,68
54,4.224,48
12,4.223,65
10,4.222,70
10,4.222,73
46,4.222,66
9,4.221,67
49,4.221,51
4,4.217,
21,4.217,58
38,4.216,62
32,4.216,51
87,4.215,57
4,4.212,55
23,4.211,63
19,4.209,68
6,4.209,63
13,4.208,72
45,4.208,60
21,4.207,55
45,4.207,63
91,4.205,50
9,4.205,56
48,4.204,55
46,4.203,69
25,4.197,59
21,4.197,53
29,4.195,45
29,4.194,51
5,4.193,70
8,4.193,53
17,4.193,55
46,4.193,67
4,4.191,31
15,4.189,47
16,4.187,30
4,4.185,47
11,4.185,53
7,4.181,58
21,4.181,
38,4.181,61
5,4.181,60
40,4.18,62
10,4.179,67
10,4.179,61
49,4.178,61
19,4.178,64
3,4.178,57
6,4.177,57
5,4.177,57
8,4.176,70
8,4.175,58
16,4.172,70
24,4.172,37
16,4.17,62
14,4.17,52
10,4.17,50
65,4.17,60
13,4.17,65
25,4.169,60
29,4.169,67
41,4.169,59
23,4.168,53
9,4.167,52
31,4.167,60
11,4.167,59
28,4.167,59
31,4.166,71
84,4.165,53
11,4.165,55
23,4.165,57
48,4.164,54
31,4.164,38
81,4.163,60
9,4.161,53
8,4.157,53
16,4.157,45
36,4.157,52
22,4.157,54
45,4.156,44
4,4.155,50
4,4.155,50
5,4.153,
5,4.153,59
15,4.153,66
11,4.15,21
17,4.15,51
4,4.149,56
36,4.149,73
34,4.148,30
8,4.147,38
44,4.146,46
13,4.145,67
5,4.144,63
37,4.143,74
40,4.141,56
5,4.139,33
5,4.139,
12,4.138,
4,4.137,52
4,4.137,46
18,4.137,65
4,4.137,53
29,4.136,51
4,4.135,66
4,4.135,65
7,4.135,60
7,4.135,45
15,4.134,59
33,4.133,54
23,4.133,60
40,4.132,53
5,4.131,57
13,4.13,58
19,4.129,56
9,4.129,55
34,4.129,59
19,4.128,48
5,4.128,51
9,4.128,64
9,4.128,70
12,4.127,48
13,4.127,60
12,4.126,65
13,4.126,62
13,4.126,56
4,4.125,
69,4.125,62
32,4.125,41
4,4.124,58
4,4.124,58
5,4.124,
6,4.122,57
4,4.119,
29,4.118,49
27,4.118,57
8,4.114,
47,4.11,60
7,4.109,65
6,4.108,67
27,4.108,60
4,4.108,57
24,4.107,63
12,4.107,72
11,4.106,63
12,4.106,61
9,4.106,65
5,4.104,58
18,4.104,60
26,4.104,61
9,4.103,62
9,4.103,62
39,4.102,65
13,4.101,57
19,4.101,56
3,4.1,66
6,4.1,31
5,4.1,61
23,4.1,48
10,4.1,
10,4.1,
4,4.099,43
3,4.099,
3,4.099,
3,4.099,60
3,4.099,55
3,4.097,57
6,4.096,65
25,4.096,58
28,4.096,68
5,4.095,67
8,4.094,67
9,4.094,
6,4.093,63
6,4.093,
21,4.092,69
4,4.091,42
4,4.091,61
14,4.09,49
3,4.09,57
13,4.089,58
3,4.086,55
5,4.084,29
9,4.083,
5,4.082,36
4,4.081,60
4,4.081,62
32,4.08,57
10,4.08,
5,4.078,57
5,4.077,47
5,4.077,60
6,4.077,
12,4.076,33
28,4.076,43
3,4.073,63
20,4.072,57
4,4.071,52
17,4.071,55
8,4.07,58
38,4.07,51
31,4.069,57
5,4.069,53
27,4.068,65
23,4.068,63
29,4.068,46
38,4.067,60
68,4.067,63
33,4.067,56
62,4.066,60
7,4.066,50
7,4.066,
11,4.064,72
14,4.064,65
46,4.064,53
15,4.064,51
13,4.063,55
24,4.063,57
6,4.062,56
60,4.061,57
14,4.06,54
6,4.059,43
6,4.058,
11,4.058,64
6,4.056,59
54,4.056,57
10,4.055,50
34,4.051,52
5,4.05,66
9,4.05,52
26,4.049,63
3,4.049,47
3,4.049,68
52,4.049,54
26,4.049,52
3,4.049,62
11,4.046,41
50,4.046,51
11,4.045,58
26,4.045,61
10,4.044,59
11,4.043,
10,4.043,76
21,4.043,66
12,4.042,50
12,4.042,63
14,4.041,
6,4.04,51
4,4.04,56
4,4.04,59
